VerifiedAmount,NOSB1966552159,745.488249,,,,,,25/03/2022-08:48:23.437,24/03/2022-13:43:15.488
ApplicationDecision,ITSF1694433860,1008.733799,,,skilled,REJECTED,,25/03/2022-08:50:23.395,24/03/2022-13:43:15.588
LoanApplicationSubmitted,HZXM2599359167,1100.636963,,,,,,25/03/2022-08:50:23.453,24/03/2022-13:43:15.588
LoanApplicationSubmitted,QSDW2067372594,1258.645177,,,,,,25/03/2022-08:53:23.453,24/03/2022-13:43:15.738
SkilledAgentDecision,XDTT6191481389,942.5384273,,,skilled,REJECTED,,25/03/2022-08:54:23.406,24/03/2022-13:43:15.788
VerifiedAmount,MJKQ3930495466,1062.709544,,,,,,25/03/2022-08:54:23.437,24/03/2022-13:43:15.788
LoanApplicationSubmitted,JYXH9209275787,977.9105947,,,,,,25/03/2022-08:54:23.453,24/03/2022-13:43:15.788
SkilledAgentDecision,VBUK8824287093,1136.013968,,,skilled,REJECTED,,25/03/2022-08:56:23.422,24/03/2022-13:43:15.888
LoanApplicationReceived,HZXM2599359167,1100.636963,,,,,,25/03/2022-08:57:23.453,24/03/2022-13:43:15.938
ApplicationDecision,XDTT6191481389,942.5384273,,,skilled,REJECTED,,25/03/2022-08:59:23.406,24/03/2022-13:43:16.038
ApplicationDecision,VBUK8824287093,1136.013968,,,skilled,REJECTED,,25/03/2022-08:59:23.422,24/03/2022-13:43:16.038
SkilledAgentDecision,GIJS3344136697,936.0396802,,,skilled,REJECTED,,25/03/2022-08:59:23.422,24/03/2022-13:43:16.038
VerifiedRiskAssesment,NOSB1966552159,745.488249,,0.741882956,skilled,,,25/03/2022-08:59:23.437,24/03/2022-13:43:16.038
RiskAssesment,NOSB1966552159,745.488249,,0.741882956,,,,25/03/2022-08:59:23.437,24/03/2022-13:43:16.038
LoanApplicationReceived,QSDW2067372594,1258.645177,,,,,,25/03/2022-09:00:23.453,24/03/2022-13:43:16.088
LoanApplicationReceived,JYXH9209275787,977.9105947,,,,,,25/03/2022-09:00:23.453,24/03/2022-13:43:16.088
ApplicationDecision,GIJS3344136697,936.0396802,,,skilled,REJECTED,,25/03/2022-09:05:23.422,24/03/2022-13:43:16.338
VerifiedCreditCheck,MJKQ3930495466,1062.709544,651.6396269,,skilled,,,25/03/2022-09:05:23.437,24/03/2022-13:43:16.338
CreditCheck,MJKQ3930495466,1062.709544,651.6396269,,,,,25/03/2022-09:05:23.437,24/03/2022-13:43:16.338
VerifiedAmount,HZXM2599359167,1100.636963,,,,,,25/03/2022-09:05:23.453,24/03/2022-13:43:16.338
LoanApplicationSubmitted,NPEB1705224735,876.5275873,,,,,,25/03/2022-09:05:23.469,24/03/2022-13:43:16.338
VerifiedAmount,JYXH9209275787,977.9105947,,,,,,25/03/2022-09:07:23.453,24/03/2022-13:43:16.438
LoanApplicationSubmitted,XHSG9135938365,1112.552219,,,,,,25/03/2022-09:08:23.469,24/03/2022-13:43:16.488
SkilledAgentDecision,NOSB1966552159,745.488249,,,skilled,REJECTED,,25/03/2022-09:09:23.437,24/03/2022-13:43:16.538
LoanApplicationReceived,NPEB1705224735,876.5275873,,,,,,25/03/2022-09:09:23.469,24/03/2022-13:43:16.538
LoanApplicationReceived,XHSG9135938365,1112.552219,,,,,,25/03/2022-09:09:23.469,24/03/2022-13:43:16.538
VerifiedAmount,QSDW2067372594,1258.645177,,,,,,25/03/2022-09:11:23.453,24/03/2022-13:43:16.638
ApplicationDecision,NOSB1966552159,745.488249,,,skilled,REJECTED,,25/03/2022-09:14:23.437,24/03/2022-13:43:16.788
VerifiedAmount,XHSG9135938365,1112.552219,,,,,,25/03/2022-09:15:23.469,24/03/2022-13:43:16.838
LoanApplicationSubmitted,VXWB7281351324,1048.147418,,,,,,25/03/2022-09:15:23.469,24/03/2022-13:43:16.838
SkilledAgentDecision,MJKQ3930495466,1062.709544,,,skilled,REJECTED,,25/03/2022-09:16:23.437,24/03/2022-13:43:16.888
CreditCheck,HZXM2599359167,1100.636963,698.1596912,,,,,25/03/2022-09:16:23.453,24/03/2022-13:43:16.888
VerifiedCreditCheck,HZXM2599359167,1100.636963,698.1596912,,skilled,,,25/03/2022-09:16:23.453,24/03/2022-13:43:16.888
VerifiedAmount,NPEB1705224735,876.5275873,,,,,,25/03/2022-09:17:23.469,24/03/2022-13:43:16.938
ApplicationDecision,MJKQ3930495466,1062.709544,,,skilled,REJECTED,,25/03/2022-09:18:23.437,24/03/2022-13:43:16.988
VerifiedCreditCheck,QSDW2067372594,1258.645177,833.3221371,,novice,,,25/03/2022-09:18:23.453,24/03/2022-13:43:16.988
CreditCheck,QSDW2067372594,1258.645177,833.3221371,,,,,25/03/2022-09:18:23.453,24/03/2022-13:43:16.988
VerifiedRiskAssesment,JYXH9209275787,977.9105947,,0.543978532,novice,,,25/03/2022-09:18:23.453,24/03/2022-13:43:16.988
RiskAssesment,JYXH9209275787,977.9105947,,0.543978532,,,,25/03/2022-09:18:23.453,24/03/2022-13:43:16.988
LoanApplicationReceived,VXWB7281351324,1048.147418,,,,,,25/03/2022-09:18:23.469,24/03/2022-13:43:16.988
VerifiedCreditCheck,XHSG9135938365,1112.552219,802.8823121,,novice,,,25/03/2022-09:20:23.469,24/03/2022-13:43:17.088
CreditCheck,XHSG9135938365,1112.552219,802.8823121,,,,,25/03/2022-09:20:23.469,24/03/2022-13:43:17.088
VerifiedAmount,VXWB7281351324,1048.147418,,,,,,25/03/2022-09:22:23.469,24/03/2022-13:43:17.188
LoanApplicationSubmitted,PBIM3528575279,1056.133015,,,,,,25/03/2022-09:24:23.469,24/03/2022-13:43:17.288
RiskAssesment,NPEB1705224735,876.5275873,,0.401834014,,,,25/03/2022-09:27:23.469,24/03/2022-13:43:17.438
VerifiedRiskAssesment,NPEB1705224735,876.5275873,,0.401834014,novice,,,25/03/2022-09:27:23.469,24/03/2022-13:43:17.438
NoviceAgentDecision,QSDW2067372594,1258.645177,,,novice,ACCEPTED,,25/03/2022-09:28:23.453,24/03/2022-13:43:17.488
LoanApplicationReceived,PBIM3528575279,1056.133015,,,,,,25/03/2022-09:28:23.469,24/03/2022-13:43:17.488
NoviceAgentDecision,JYXH9209275787,977.9105947,,,novice,ACCEPTED,,25/03/2022-09:29:23.453,24/03/2022-13:43:17.538
VerifiedCreditCheck,VXWB7281351324,1048.147418,696.5498269,,skilled,,,25/03/2022-09:29:23.469,24/03/2022-13:43:17.538
CreditCheck,VXWB7281351324,1048.147418,696.5498269,,,,,25/03/2022-09:29:23.469,24/03/2022-13:43:17.538
LoanApplicationSubmitted,SXAO2361760748,985.3774593,,,,,,25/03/2022-09:29:23.469,24/03/2022-13:43:17.538
SkilledAgentDecision,HZXM2599359167,1100.636963,,,skilled,ACCEPTED,,25/03/2022-09:30:23.453,24/03/2022-13:43:17.588
VerifiedAmount,PBIM3528575279,1056.133015,,,,,,25/03/2022-09:30:23.469,24/03/2022-13:43:17.588
LoanApplicationReceived,SXAO2361760748,985.3774593,,,,,,25/03/2022-09:31:23.469,24/03/2022-13:43:17.638
ApplicationDecision,JYXH9209275787,977.9105947,,,novice,ACCEPTED,,25/03/2022-09:32:23.453,24/03/2022-13:43:17.688
LoanApplicationSubmitted,SNZM3331695580,1232.067714,,,,,,25/03/2022-09:32:23.484,24/03/2022-13:43:17.688
NoviceAgentDecision,XHSG9135938365,1112.552219,,,novice,ACCEPTED,,25/03/2022-09:33:23.469,24/03/2022-13:43:17.738
ApplicationDecision,QSDW2067372594,1258.645177,,,novice,ACCEPTED,,25/03/2022-09:34:23.453,24/03/2022-13:43:17.788
VerifiedAmount,SXAO2361760748,985.3774593,,,,,,25/03/2022-09:34:23.469,24/03/2022-13:43:17.788
LoanApplicationSubmitted,IHJG2352047636,1073.898543,,,,,,25/03/2022-09:36:23.484,24/03/2022-13:43:17.888
ApplicationDecision,XHSG9135938365,1112.552219,,,novice,ACCEPTED,,25/03/2022-09:37:23.469,24/03/2022-13:43:17.938
LoanApplicationReceived,IHJG2352047636,1073.898543,,,,,,25/03/2022-09:37:23.484,24/03/2022-13:43:17.938
ApplicationDecision,HZXM2599359167,1100.636963,,,skilled,ACCEPTED,,25/03/2022-09:38:23.453,24/03/2022-13:43:17.988
SkilledAgentDecision,VXWB7281351324,1048.147418,,,skilled,ACCEPTED,,25/03/2022-09:38:23.469,24/03/2022-13:43:17.988
LoanApplicationReceived,SNZM3331695580,1232.067714,,,,,,25/03/2022-09:38:23.484,24/03/2022-13:43:17.988
VerifiedCreditCheck,PBIM3528575279,1056.133015,772.6695837,,novice,,,25/03/2022-09:39:23.469,24/03/2022-13:43:18.038
CreditCheck,PBIM3528575279,1056.133015,772.6695837,,,,,25/03/2022-09:39:23.469,24/03/2022-13:43:18.038
VerifiedAmount,SNZM3331695580,1232.067714,,,,,,25/03/2022-09:41:23.484,24/03/2022-13:43:18.138
VerifiedAmount,IHJG2352047636,1073.898543,,,,,,25/03/2022-09:41:23.484,24/03/2022-13:43:18.138
NoviceAgentDecision,NPEB1705224735,876.5275873,,,novice,ACCEPTED,,25/03/2022-09:44:23.469,24/03/2022-13:43:18.288
ApplicationDecision,VXWB7281351324,1048.147418,,,skilled,ACCEPTED,,25/03/2022-09:44:23.469,24/03/2022-13:43:18.288
CreditCheck,IHJG2352047636,1073.898543,1079.502161,,,,,25/03/2022-09:45:23.484,24/03/2022-13:43:18.338
VerifiedCreditCheck,IHJG2352047636,1073.898543,1079.502161,,novice,,,25/03/2022-09:45:23.484,24/03/2022-13:43:18.338
NoviceAgentDecision,PBIM3528575279,1056.133015,,,novice,ACCEPTED,,25/03/2022-09:47:23.469,24/03/2022-13:43:18.438
LoanApplicationSubmitted,RTLC3360340310,1380.931742,,,,,,25/03/2022-09:48:23.484,24/03/2022-13:43:18.488
ApplicationDecision,NPEB1705224735,876.5275873,,,novice,ACCEPTED,,25/03/2022-09:49:23.469,24/03/2022-13:43:18.538
RiskAssesment,SXAO2361760748,985.3774593,,0.584191489,,,,25/03/2022-09:50:23.469,24/03/2022-13:43:18.588
VerifiedRiskAssesment,SXAO2361760748,985.3774593,,0.584191489,novice,,,25/03/2022-09:50:23.469,24/03/2022-13:43:18.588
VerifiedCreditCheck,SNZM3331695580,1232.067714,544.9059131,,skilled,,,25/03/2022-09:50:23.484,24/03/2022-13:43:18.588
CreditCheck,SNZM3331695580,1232.067714,544.9059131,,,,,25/03/2022-09:50:23.484,24/03/2022-13:43:18.588
LoanApplicationReceived,RTLC3360340310,1380.931742,,,,,,25/03/2022-09:52:23.484,24/03/2022-13:43:18.688
ApplicationDecision,PBIM3528575279,1056.133015,,,novice,ACCEPTED,,25/03/2022-09:55:23.469,24/03/2022-13:43:18.838
LoanApplicationSubmitted,FFRT9205766738,1222.21134,,,,,,25/03/2022-09:55:23.484,24/03/2022-13:43:18.838
SkilledAgentDecision,SNZM3331695580,1232.067714,,,skilled,REJECTED,,25/03/2022-09:59:23.484,24/03/2022-13:43:19.038
VerifiedAmount,RTLC3360340310,1380.931742,,,,,,25/03/2022-09:59:23.484,24/03/2022-13:43:19.038
LoanApplicationReceived,FFRT9205766738,1222.21134,,,,,,25/03/2022-10:00:23.484,24/03/2022-13:43:19.088
LoanApplicationSubmitted,EBXU9736715323,1131.809959,,,,,,25/03/2022-10:00:23.500,24/03/2022-13:43:19.088
NoviceAgentDecision,IHJG2352047636,1073.898543,,,novice,ACCEPTED,,25/03/2022-10:01:23.484,24/03/2022-13:43:19.138
NoviceAgentDecision,SXAO2361760748,985.3774593,,,novice,ACCEPTED,,25/03/2022-10:05:23.469,24/03/2022-13:43:19.338
VerifiedAmount,FFRT9205766738,1222.21134,,,,,,25/03/2022-10:05:23.484,24/03/2022-13:43:19.338
ApplicationDecision,SNZM3331695580,1232.067714,,,skilled,REJECTED,,25/03/2022-10:06:23.484,24/03/2022-13:43:19.388
ApplicationDecision,SXAO2361760748,985.3774593,,,novice,ACCEPTED,,25/03/2022-10:09:23.469,24/03/2022-13:43:19.538
LoanApplicationReceived,EBXU9736715323,1131.809959,,,,,,25/03/2022-10:10:23.500,24/03/2022-13:43:19.588
LoanApplicationSubmitted,QJBH8863420867,674.5123319,,,,,,25/03/2022-10:10:23.500,24/03/2022-13:43:19.588
CreditCheck,RTLC3360340310,1380.931742,697.6531571,,,,,25/03/2022-10:12:23.484,24/03/2022-13:43:19.688
VerifiedCreditCheck,RTLC3360340310,1380.931742,697.6531571,,skilled,,,25/03/2022-10:12:23.484,24/03/2022-13:43:19.688
CreditCheck,FFRT9205766738,1222.21134,557.8998651,,,,,25/03/2022-10:12:23.484,24/03/2022-13:43:19.688
VerifiedCreditCheck,FFRT9205766738,1222.21134,557.8998651,,skilled,,,25/03/2022-10:12:23.484,24/03/2022-13:43:19.688
ApplicationDecision,IHJG2352047636,1073.898543,,,novice,ACCEPTED,,25/03/2022-10:16:23.484,24/03/2022-13:43:19.888
LoanApplicationReceived,QJBH8863420867,674.5123319,,,,,,25/03/2022-10:18:23.500,24/03/2022-13:43:19.988
LoanApplicationSubmitted,COGH7631397107,1120.463856,,,,,,25/03/2022-10:18:23.500,24/03/2022-13:43:19.988
VerifiedAmount,QJBH8863420867,674.5123319,,,,,,25/03/2022-10:20:23.500,24/03/2022-13:43:20.088
VerifiedAmount,EBXU9736715323,1131.809959,,,,,,25/03/2022-10:22:23.500,24/03/2022-13:43:20.188
SkilledAgentDecision,RTLC3360340310,1380.931742,,,skilled,ACCEPTED,,25/03/2022-10:23:23.484,24/03/2022-13:43:20.238
LoanApplicationSubmitted,WWBW8697023774,1084.056441,,,,,,25/03/2022-10:25:23.515,24/03/2022-13:43:20.338
LoanApplicationReceived,COGH7631397107,1120.463856,,,,,,25/03/2022-10:26:23.500,24/03/2022-13:43:20.388
SkilledAgentDecision,FFRT9205766738,1222.21134,,,skilled,REJECTED,,25/03/2022-10:27:23.484,24/03/2022-13:43:20.438
CreditCheck,EBXU9736715323,1131.809959,975.9759802,,,,,25/03/2022-10:28:23.500,24/03/2022-13:43:20.488
VerifiedCreditCheck,EBXU9736715323,1131.809959,975.9759802,,novice,,,25/03/2022-10:28:23.500,24/03/2022-13:43:20.488
LoanApplicationSubmitted,GJQT9346474101,1162.190335,,,,,,25/03/2022-10:29:23.515,24/03/2022-13:43:20.538
ApplicationDecision,RTLC3360340310,1380.931742,,,skilled,ACCEPTED,,25/03/2022-10:30:23.484,24/03/2022-13:43:20.588
VerifiedRiskAssesment,QJBH8863420867,674.5123319,,0.493701751,novice,,,25/03/2022-10:30:23.500,24/03/2022-13:43:20.588
RiskAssesment,QJBH8863420867,674.5123319,,0.493701751,,,,25/03/2022-10:30:23.500,24/03/2022-13:43:20.588
ApplicationDecision,FFRT9205766738,1222.21134,,,skilled,REJECTED,,25/03/2022-10:31:23.484,24/03/2022-13:43:20.638
LoanApplicationReceived,WWBW8697023774,1084.056441,,,,,,25/03/2022-10:31:23.515,24/03/2022-13:43:20.638
LoanApplicationReceived,GJQT9346474101,1162.190335,,,,,,25/03/2022-10:32:23.515,24/03/2022-13:43:20.688
VerifiedAmount,COGH7631397107,1120.463856,,,,,,25/03/2022-10:33:23.500,24/03/2022-13:43:20.738
VerifiedAmount,WWBW8697023774,1084.056441,,,,,,25/03/2022-10:36:23.515,24/03/2022-13:43:20.888
LoanApplicationSubmitted,TPAC1332217301,1208.888419,,,,,,25/03/2022-10:36:23.515,24/03/2022-13:43:20.888
NoviceAgentDecision,QJBH8863420867,674.5123319,,,novice,ACCEPTED,,25/03/2022-10:39:23.500,24/03/2022-13:43:21.038
VerifiedAmount,GJQT9346474101,1162.190335,,,,,,25/03/2022-10:39:23.515,24/03/2022-13:43:21.038
NoviceAgentDecision,EBXU9736715323,1131.809959,,,novice,ACCEPTED,,25/03/2022-10:42:23.500,24/03/2022-13:43:21.188
LoanApplicationSubmitted,EKJE6347940632,919.8243616,,,,,,25/03/2022-10:42:23.515,24/03/2022-13:43:21.188
ApplicationDecision,QJBH8863420867,674.5123319,,,novice,ACCEPTED,,25/03/2022-10:43:23.500,24/03/2022-13:43:21.238
LoanApplicationReceived,TPAC1332217301,1208.888419,,,,,,25/03/2022-10:43:23.515,24/03/2022-13:43:21.238
CreditCheck,WWBW8697023774,1084.056441,410.2016903,,,,,25/03/2022-10:44:23.515,24/03/2022-13:43:21.288
VerifiedCreditCheck,WWBW8697023774,1084.056441,410.2016903,,skilled,,,25/03/2022-10:44:23.515,24/03/2022-13:43:21.288
VerifiedCreditCheck,GJQT9346474101,1162.190335,855.8983732,,novice,,,25/03/2022-10:45:23.515,24/03/2022-13:43:21.338
CreditCheck,GJQT9346474101,1162.190335,855.8983732,,,,,25/03/2022-10:45:23.515,24/03/2022-13:43:21.338
CreditCheck,COGH7631397107,1120.463856,570.7017946,,,,,25/03/2022-10:47:23.500,24/03/2022-13:43:21.438
VerifiedCreditCheck,COGH7631397107,1120.463856,570.7017946,,skilled,,,25/03/2022-10:47:23.500,24/03/2022-13:43:21.438
ApplicationDecision,EBXU9736715323,1131.809959,,,novice,ACCEPTED,,25/03/2022-10:48:23.500,24/03/2022-13:43:21.488
LoanApplicationReceived,EKJE6347940632,919.8243616,,,,,,25/03/2022-10:50:23.515,24/03/2022-13:43:21.588
VerifiedAmount,EKJE6347940632,919.8243616,,,,,,25/03/2022-10:51:23.515,24/03/2022-13:43:21.638
LoanApplicationSubmitted,EDWI3880983052,1164.801124,,,,,,25/03/2022-10:51:23.531,24/03/2022-13:43:21.638
VerifiedAmount,TPAC1332217301,1208.888419,,,,,,25/03/2022-10:53:23.515,24/03/2022-13:43:21.738
SkilledAgentDecision,WWBW8697023774,1084.056441,,,skilled,REJECTED,,25/03/2022-10:57:23.515,24/03/2022-13:43:21.938
NoviceAgentDecision,GJQT9346474101,1162.190335,,,novice,ACCEPTED,,25/03/2022-10:57:23.515,24/03/2022-13:43:21.938
LoanApplicationReceived,EDWI3880983052,1164.801124,,,,,,25/03/2022-10:58:23.531,24/03/2022-13:43:21.988
RiskAssesment,EKJE6347940632,919.8243616,,0.58412801,,,,25/03/2022-10:59:23.515,24/03/2022-13:43:22.038
VerifiedRiskAssesment,EKJE6347940632,919.8243616,,0.58412801,novice,,,25/03/2022-10:59:23.515,24/03/2022-13:43:22.038
LoanApplicationSubmitted,MHSV3940176282,887.5389138,,,,,,25/03/2022-11:00:23.531,24/03/2022-13:43:22.088
ApplicationDecision,GJQT9346474101,1162.190335,,,novice,ACCEPTED,,25/03/2022-11:01:23.515,24/03/2022-13:43:22.138
ApplicationDecision,WWBW8697023774,1084.056441,,,skilled,REJECTED,,25/03/2022-11:02:23.515,24/03/2022-13:43:22.188
VerifiedAmount,EDWI3880983052,1164.801124,,,,,,25/03/2022-11:02:23.531,24/03/2022-13:43:22.188
SkilledAgentDecision,COGH7631397107,1120.463856,,,skilled,REJECTED,,25/03/2022-11:05:23.500,24/03/2022-13:43:22.338
VerifiedCreditCheck,TPAC1332217301,1208.888419,482.7398186,,skilled,,,25/03/2022-11:05:23.515,24/03/2022-13:43:22.338
CreditCheck,TPAC1332217301,1208.888419,482.7398186,,,,,25/03/2022-11:05:23.515,24/03/2022-13:43:22.338
LoanApplicationReceived,MHSV3940176282,887.5389138,,,,,,25/03/2022-11:05:23.531,24/03/2022-13:43:22.338
VerifiedAmount,MHSV3940176282,887.5389138,,,,,,25/03/2022-11:07:23.531,24/03/2022-13:43:22.438
LoanApplicationSubmitted,JNIJ8565789343,1390.975615,,,,,,25/03/2022-11:07:23.531,24/03/2022-13:43:22.438
CreditCheck,EDWI3880983052,1164.801124,828.8199976,,,,,25/03/2022-11:10:23.531,24/03/2022-13:43:22.588
VerifiedCreditCheck,EDWI3880983052,1164.801124,828.8199976,,novice,,,25/03/2022-11:10:23.531,24/03/2022-13:43:22.588
LoanApplicationReceived,JNIJ8565789343,1390.975615,,,,,,25/03/2022-11:12:23.531,24/03/2022-13:43:22.688
ApplicationDecision,COGH7631397107,1120.463856,,,skilled,REJECTED,,25/03/2022-11:13:23.500,24/03/2022-13:43:22.738
LoanApplicationSubmitted,IOXW2576023479,733.6096667,,,,,,25/03/2022-11:13:23.547,24/03/2022-13:43:22.738
RiskAssesment,MHSV3940176282,887.5389138,,0.775867378,,,,25/03/2022-11:14:23.531,24/03/2022-13:43:22.788
VerifiedRiskAssesment,MHSV3940176282,887.5389138,,0.775867378,skilled,,,25/03/2022-11:14:23.531,24/03/2022-13:43:22.788
NoviceAgentDecision,EKJE6347940632,919.8243616,,,novice,ACCEPTED,,25/03/2022-11:15:23.515,24/03/2022-13:43:22.838
VerifiedAmount,JNIJ8565789343,1390.975615,,,,,,25/03/2022-11:15:23.531,24/03/2022-13:43:22.838
LoanApplicationReceived,IOXW2576023479,733.6096667,,,,,,25/03/2022-11:16:23.547,24/03/2022-13:43:22.888
SkilledAgentDecision,TPAC1332217301,1208.888419,,,skilled,REJECTED,,25/03/2022-11:17:23.515,24/03/2022-13:43:22.938
SkilledAgentDecision,MHSV3940176282,887.5389138,,,skilled,REJECTED,,25/03/2022-11:20:23.531,24/03/2022-13:43:23.088
LoanApplicationSubmitted,NGEX5566740905,647.8622879,,,,,,25/03/2022-11:20:23.547,24/03/2022-13:43:23.088
ApplicationDecision,TPAC1332217301,1208.888419,,,skilled,REJECTED,,25/03/2022-11:21:23.515,24/03/2022-13:43:23.138
NoviceAgentDecision,EDWI3880983052,1164.801124,,,novice,ACCEPTED,,25/03/2022-11:21:23.531,24/03/2022-13:43:23.138
VerifiedAmount,IOXW2576023479,733.6096667,,,,,,25/03/2022-11:21:23.547,24/03/2022-13:43:23.138
ApplicationDecision,MHSV3940176282,887.5389138,,,skilled,REJECTED,,25/03/2022-11:23:23.531,24/03/2022-13:43:23.238
ApplicationDecision,EDWI3880983052,1164.801124,,,novice,ACCEPTED,,25/03/2022-11:24:23.531,24/03/2022-13:43:23.288
CreditCheck,JNIJ8565789343,1390.975615,682.7146252,,,,,25/03/2022-11:24:23.531,24/03/2022-13:43:23.288
VerifiedCreditCheck,JNIJ8565789343,1390.975615,682.7146252,,skilled,,,25/03/2022-11:24:23.531,24/03/2022-13:43:23.288
LoanApplicationReceived,NGEX5566740905,647.8622879,,,,,,25/03/2022-11:24:23.547,24/03/2022-13:43:23.288
LoanApplicationSubmitted,TSFR5158639288,669.8557468,,,,,,25/03/2022-11:25:23.547,24/03/2022-13:43:23.338
ApplicationDecision,EKJE6347940632,919.8243616,,,novice,ACCEPTED,,25/03/2022-11:26:23.515,24/03/2022-13:43:23.388
LoanApplicationReceived,TSFR5158639288,669.8557468,,,,,,25/03/2022-11:29:23.547,24/03/2022-13:43:23.538
LoanApplicationSubmitted,OLKL5261361514,821.8888832,,,,,,25/03/2022-11:30:23.547,24/03/2022-13:43:23.588
VerifiedRiskAssesment,IOXW2576023479,733.6096667,,0.483009281,novice,,,25/03/2022-11:32:23.547,24/03/2022-13:43:23.688
RiskAssesment,IOXW2576023479,733.6096667,,0.483009281,,,,25/03/2022-11:32:23.547,24/03/2022-13:43:23.688
VerifiedAmount,NGEX5566740905,647.8622879,,,,,,25/03/2022-11:32:23.547,24/03/2022-13:43:23.688
VerifiedAmount,TSFR5158639288,669.8557468,,,,,,25/03/2022-11:32:23.547,24/03/2022-13:43:23.688
LoanApplicationSubmitted,KCSL4561149641,776.1769203,,,,,,25/03/2022-11:34:23.547,24/03/2022-13:43:23.788
LoanApplicationReceived,KCSL4561149641,776.1769203,,,,,,25/03/2022-11:36:23.547,24/03/2022-13:43:23.888
LoanApplicationReceived,OLKL5261361514,821.8888832,,,,,,25/03/2022-11:37:23.547,24/03/2022-13:43:23.938
VerifiedRiskAssesment,NGEX5566740905,647.8622879,,0.486474414,novice,,,25/03/2022-11:40:23.547,24/03/2022-13:43:24.088
RiskAssesment,NGEX5566740905,647.8622879,,0.486474414,,,,25/03/2022-11:40:23.547,24/03/2022-13:43:24.088
VerifiedRiskAssesment,TSFR5158639288,669.8557468,,0.629361888,skilled,,,25/03/2022-11:40:23.547,24/03/2022-13:43:24.088
RiskAssesment,TSFR5158639288,669.8557468,,0.629361888,,,,25/03/2022-11:40:23.547,24/03/2022-13:43:24.088
VerifiedAmount,KCSL4561149641,776.1769203,,,,,,25/03/2022-11:40:23.547,24/03/2022-13:43:24.088
SkilledAgentDecision,JNIJ8565789343,1390.975615,,,skilled,ACCEPTED,,25/03/2022-11:41:23.531,24/03/2022-13:43:24.138
LoanApplicationSubmitted,KOYO3753566169,1391.215781,,,,,,25/03/2022-11:41:23.562,24/03/2022-13:43:24.138
NoviceAgentDecision,IOXW2576023479,733.6096667,,,novice,ACCEPTED,,25/03/2022-11:42:23.547,24/03/2022-13:43:24.188
LoanApplicationReceived,KOYO3753566169,1391.215781,,,,,,25/03/2022-11:46:23.562,24/03/2022-13:43:24.388
ApplicationDecision,JNIJ8565789343,1390.975615,,,skilled,ACCEPTED,,25/03/2022-11:47:23.531,24/03/2022-13:43:24.438
VerifiedAmount,OLKL5261361514,821.8888832,,,,,,25/03/2022-11:47:23.547,24/03/2022-13:43:24.438
ApplicationDecision,IOXW2576023479,733.6096667,,,novice,ACCEPTED,,25/03/2022-11:49:23.547,24/03/2022-13:43:24.538
VerifiedAmount,KOYO3753566169,1391.215781,,,,,,25/03/2022-11:49:23.562,24/03/2022-13:43:24.538
LoanApplicationSubmitted,BGXK8955348081,934.7001004,,,,,,25/03/2022-11:50:23.562,24/03/2022-13:43:24.588
SkilledAgentDecision,TSFR5158639288,669.8557468,,,skilled,REJECTED,,25/03/2022-11:51:23.547,24/03/2022-13:43:24.638
RiskAssesment,KCSL4561149641,776.1769203,,0.716581319,,,,25/03/2022-11:52:23.547,24/03/2022-13:43:24.688
VerifiedRiskAssesment,KCSL4561149641,776.1769203,,0.716581319,skilled,,,25/03/2022-11:52:23.547,24/03/2022-13:43:24.688
RiskAssesment,OLKL5261361514,821.8888832,,0.576229138,,,,25/03/2022-11:53:23.547,24/03/2022-13:43:24.738
VerifiedRiskAssesment,OLKL5261361514,821.8888832,,0.576229138,novice,,,25/03/2022-11:53:23.547,24/03/2022-13:43:24.738
NoviceAgentDecision,NGEX5566740905,647.8622879,,,novice,ACCEPTED,,25/03/2022-11:54:23.547,24/03/2022-13:43:24.788
ApplicationDecision,TSFR5158639288,669.8557468,,,skilled,REJECTED,,25/03/2022-11:56:23.547,24/03/2022-13:43:24.888
ApplicationDecision,NGEX5566740905,647.8622879,,,novice,ACCEPTED,,25/03/2022-11:57:23.547,24/03/2022-13:43:24.938
LoanApplicationReceived,BGXK8955348081,934.7001004,,,,,,25/03/2022-11:57:23.562,24/03/2022-13:43:24.938
LoanApplicationSubmitted,RXVV7262340640,731.4648421,,,,,,25/03/2022-12:00:23.562,24/03/2022-13:43:25.088
CreditCheck,KOYO3753566169,1391.215781,1085.760061,,,,,25/03/2022-12:04:23.562,24/03/2022-13:43:25.288
VerifiedCreditCheck,KOYO3753566169,1391.215781,1085.760061,,novice,,,25/03/2022-12:04:23.562,24/03/2022-13:43:25.288
LoanApplicationSubmitted,OGPE3198853175,1222.876595,,,,,,25/03/2022-12:04:23.578,24/03/2022-13:43:25.288
VerifiedAmount,BGXK8955348081,934.7001004,,,,,,25/03/2022-12:05:23.562,24/03/2022-13:43:25.338
LoanApplicationSubmitted,HWBY4388423223,882.6952122,,,,,,25/03/2022-12:07:23.578,24/03/2022-13:43:25.438
SkilledAgentDecision,KCSL4561149641,776.1769203,,,skilled,REJECTED,,25/03/2022-12:08:23.547,24/03/2022-13:43:25.488
LoanApplicationReceived,OGPE3198853175,1222.876595,,,,,,25/03/2022-12:08:23.578,24/03/2022-13:43:25.488
LoanApplicationReceived,RXVV7262340640,731.4648421,,,,,,25/03/2022-12:09:23.562,24/03/2022-13:43:25.538
